epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
42,105.207,1.43447,1.36359,0.0085,0.71101,0.64089,0.74326,0.44089,1.26236,1.19266,0.01412,0.00183764,0.00183764,0.00183764
43,107.427,1.42654,1.2914,0.00826,0.70271,0.68433,0.74373,0.46103,1.12113,1.10235,0.01256,0.00183368,0.00183368,0.00183368
44,109.646,1.46709,1.27256,0.00839,0.75016,0.69095,0.76324,0.47401,1.10274,1.04339,0.01153,0.00182972,0.00182972,0.00182972
45,111.842,1.37189,1.28107,0.00815,0.77139,0.66294,0.75061,0.47017,1.0991,0.98594,0.01249,0.00182576,0.00182576,0.00182576
46,114.26,1.36913,1.23755,0.00858,0.7894,0.66004,0.77064,0.49231,1.09491,0.95411,0.01219,0.0018218,0.0018218,0.0018218
47,116.446,1.32117,1.22115,0.00784,0.70856,0.71082,0.75236,0.48048,1.08435,1.07671,0.01192,0.00181784,0.00181784,0.00181784
48,118.625,1.36111,1.2299,0.00834,0.79677,0.67991,0.76851,0.50084,1.10057,0.92589,0.01243,0.00181388,0.00181388,0.00181388
49,120.864,1.40985,1.267,0.00868,0.75069,0.67108,0.77116,0.47926,1.12096,1.0534,0.01283,0.00180992,0.00180992,0.00180992
50,123.07,1.33228,1.22882,0.00789,0.74783,0.7064,0.77347,0.51368,1.0785,0.96811,0.01253,0.00180596,0.00180596,0.00180596
51,125.345,1.38574,1.20691,0.00786,0.81261,0.66054,0.77418,0.48915,1.1099,1.01928,0.01231,0.001802,0.001802,0.001802
52,127.786,1.41828,1.21555,0.00816,0.77135,0.70861,0.78713,0.50187,1.15254,0.92164,0.0131,0.00179804,0.00179804,0.00179804
53,129.98,1.41411,1.2387,0.00827,0.74709,0.69536,0.76616,0.47254,1.15052,0.96828,0.01245,0.00179408,0.00179408,0.00179408
54,132.211,1.38155,1.24748,0.00843,0.74794,0.63537,0.74106,0.45667,1.15674,1.08515,0.01317,0.00179012,0.00179012,0.00179012
55,134.407,1.35281,1.23153,0.00873,0.79232,0.68433,0.77658,0.51158,1.02065,0.93158,0.0111,0.00178616,0.00178616,0.00178616
56,136.611,1.34722,1.22601,0.00852,0.7503,0.66887,0.74765,0.48166,1.07953,1.02197,0.01187,0.0017822,0.0017822,0.0017822
57,138.785,1.43976,1.27974,0.00843,0.7205,0.65443,0.72724,0.47453,0.9902,0.99842,0.01063,0.00177824,0.00177824,0.00177824
58,141.171,1.40278,1.23378,0.0078,0.70663,0.69536,0.74231,0.47922,1.07578,1.1502,0.01198,0.00177428,0.00177428,0.00177428
59,143.408,1.44376,1.22003,0.00728,0.77302,0.67108,0.76554,0.49028,1.04488,0.97681,0.01176,0.00177032,0.00177032,0.00177032
60,145.681,1.36367,1.20742,0.00823,0.69541,0.71065,0.75723,0.48334,1.10901,0.99751,0.01267,0.00176636,0.00176636,0.00176636
