epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
42,110.666,1.31552,1.55611,0.01091,0.64862,0.59494,0.6541,0.38758,1.25097,1.25457,0.01539,0.00183764,0.00183764,0.00183764
43,113.068,1.36638,1.52743,0.01017,0.72887,0.65871,0.74663,0.47427,1.19173,1.15975,0.01381,0.00183368,0.00183368,0.00183368
44,115.525,1.34015,1.50564,0.0099,0.76832,0.6755,0.75498,0.45551,1.28472,1.18358,0.01571,0.00182972,0.00182972,0.00182972
45,117.885,1.2253,1.54957,0.00933,0.73006,0.63883,0.7185,0.45502,1.14087,1.23589,0.01281,0.00182576,0.00182576,0.00182576
46,120.285,1.27887,1.45015,0.0088,0.68411,0.59759,0.68818,0.44335,1.17827,1.13882,0.01392,0.0018218,0.0018218,0.0018218
47,122.683,1.29361,1.46335,0.00995,0.70722,0.69316,0.75721,0.47641,1.22643,1.10841,0.01438,0.00181784,0.00181784,0.00181784
48,125.147,1.20947,1.40023,0.00982,0.74235,0.64459,0.74252,0.46724,1.16231,1.06809,0.01296,0.00181388,0.00181388,0.00181388
49,127.679,1.30042,1.56766,0.00969,0.65992,0.61589,0.68657,0.43182,1.11291,1.17923,0.01248,0.00180992,0.00180992,0.00180992
50,130.003,1.15356,1.55737,0.00861,0.70415,0.61148,0.70576,0.4345,1.1717,1.15628,0.01316,0.00180596,0.00180596,0.00180596
51,132.418,1.41285,1.55982,0.01152,0.69408,0.67108,0.74158,0.465,1.14089,1.00767,0.01338,0.001802,0.001802,0.001802
52,134.842,1.29788,1.5035,0.00979,0.69353,0.63442,0.72834,0.46218,1.14525,1.08648,0.01327,0.00179804,0.00179804,0.00179804
53,137.238,1.32877,1.58156,0.00963,0.71763,0.67991,0.74115,0.46583,1.10368,1.10599,0.01195,0.00179408,0.00179408,0.00179408
54,139.633,1.319,1.49161,0.00959,0.73138,0.69536,0.76557,0.48915,1.14831,1.04056,0.01314,0.00179012,0.00179012,0.00179012
55,142.027,1.24249,1.40341,0.00922,0.71447,0.69046,0.73062,0.4633,1.20327,1.07828,0.0141,0.00178616,0.00178616,0.00178616
56,144.658,1.31452,1.54373,0.01011,0.72029,0.6651,0.74896,0.46733,1.17351,1.07848,0.01332,0.0017822,0.0017822,0.0017822
57,147.018,1.18792,1.57863,0.00907,0.70541,0.66076,0.7435,0.4632,1.19608,1.05142,0.01452,0.00177824,0.00177824,0.00177824
58,149.408,1.37131,1.53516,0.01017,0.69155,0.64837,0.71155,0.41877,1.24029,1.21397,0.01465,0.00177428,0.00177428,0.00177428
59,151.807,1.30267,1.50027,0.00951,0.70645,0.68874,0.72604,0.45257,1.09685,1.04534,0.0127,0.00177032,0.00177032,0.00177032
60,154.227,1.3662,1.52517,0.01,0.66989,0.65784,0.69705,0.40505,1.36767,1.23995,0.01704,0.00176636,0.00176636,0.00176636
61,156.63,1.26029,1.35487,0.00943,0.70225,0.62914,0.69788,0.41145,1.26698,1.12166,0.01475,0.0017624,0.0017624,0.0017624
62,159.023,1.33421,1.50793,0.00967,0.68521,0.66225,0.69455,0.43075,1.22772,1.18718,0.01449,0.00175844,0.00175844,0.00175844
63,161.558,1.27327,1.41991,0.00951,0.68815,0.56954,0.64798,0.40043,1.25194,1.31872,0.01471,0.00175448,0.00175448,0.00175448
64,164.024,1.27351,1.36836,0.00998,0.80618,0.62693,0.74451,0.458,1.14397,0.97678,0.01239,0.00175052,0.00175052,0.00175052
65,166.383,1.36512,1.43097,0.01032,0.73905,0.68212,0.73712,0.44156,1.19664,0.96062,0.01383,0.00174656,0.00174656,0.00174656
66,168.723,1.34378,1.45981,0.01029,0.67519,0.63783,0.70487,0.44194,1.10661,1.06479,0.01277,0.0017426,0.0017426,0.0017426
67,171.135,1.26715,1.33086,0.01016,0.7364,0.67219,0.75063,0.47637,1.17137,1.02438,0.01408,0.00173864,0.00173864,0.00173864
68,173.584,1.22085,1.30535,0.00917,0.76703,0.6468,0.75222,0.4753,1.13533,1.08864,0.01395,0.00173468,0.00173468,0.00173468
69,175.969,1.35939,1.45098,0.00937,0.69087,0.64018,0.72684,0.44679,1.17184,1.14468,0.01469,0.00173072,0.00173072,0.00173072
70,178.559,1.27662,1.33818,0.00857,0.70107,0.6368,0.72726,0.45569,1.09507,1.13547,0.01246,0.00172676,0.00172676,0.00172676
71,180.958,1.25589,1.37011,0.00973,0.70624,0.69757,0.77398,0.47066,1.15982,1.16018,0.01359,0.0017228,0.0017228,0.0017228
72,183.391,1.2568,1.30276,0.00955,0.73659,0.69138,0.777,0.49376,1.13025,0.9966,0.01349,0.00171884,0.00171884,0.00171884
73,185.835,1.17531,1.30716,0.00881,0.75245,0.6468,0.74217,0.4528,1.23258,1.06953,0.01412,0.00171488,0.00171488,0.00171488
74,188.182,1.34002,1.43457,0.01004,0.74648,0.71499,0.78224,0.49036,1.15404,1.0428,0.01346,0.00171092,0.00171092,0.00171092
75,190.526,1.22555,1.37259,0.009,0.81593,0.68497,0.79636,0.49898,1.19032,0.93533,0.01405,0.00170696,0.00170696,0.00170696
76,193.163,1.22473,1.28405,0.0081,0.75853,0.69978,0.7759,0.47779,1.19539,0.96814,0.01379,0.001703,0.001703,0.001703
77,195.558,1.22106,1.26657,0.00874,0.72182,0.63797,0.72732,0.44487,1.14205,1.16804,0.01275,0.00169904,0.00169904,0.00169904
78,197.941,1.33733,1.48649,0.01035,0.72199,0.63135,0.71658,0.43474,1.182,1.05927,0.0137,0.00169508,0.00169508,0.00169508
79,200.31,1.35068,1.39638,0.01042,0.75873,0.62693,0.72021,0.45411,1.11232,1.09377,0.01297,0.00169112,0.00169112,0.00169112
80,202.729,1.30679,1.38672,0.00899,0.71374,0.64459,0.72156,0.46537,1.08844,1.06238,0.01187,0.00168716,0.00168716,0.00168716
81,205.113,1.2852,1.33735,0.00912,0.78807,0.66004,0.74942,0.46855,1.16443,0.99272,0.0128,0.0016832,0.0016832,0.0016832
82,207.686,1.29749,1.34201,0.00974,0.80406,0.61599,0.72981,0.45514,1.10166,0.97106,0.01219,0.00167924,0.00167924,0.00167924
83,210.094,1.28553,1.30578,0.00919,0.78533,0.66222,0.75862,0.45221,1.27615,1.09916,0.01432,0.00167528,0.00167528,0.00167528
84,212.531,1.20443,1.32799,0.00883,0.78122,0.70942,0.77756,0.4823,1.09576,1.0523,0.01183,0.00167132,0.00167132,0.00167132
85,214.937,1.28683,1.43709,0.00914,0.73272,0.67779,0.75318,0.47973,1.17462,1.05578,0.01348,0.00166736,0.00166736,0.00166736
86,217.341,1.19559,1.32051,0.00932,0.72396,0.70053,0.77545,0.4875,1.19504,1.06615,0.0138,0.0016634,0.0016634,0.0016634
87,219.865,1.22772,1.32468,0.00856,0.77359,0.62472,0.74014,0.46746,1.16857,1.08053,0.01322,0.00165944,0.00165944,0.00165944
88,222.267,1.25836,1.30871,0.00919,0.76802,0.66225,0.73632,0.45046,1.20569,1.06201,0.01368,0.00165548,0.00165548,0.00165548
89,224.604,1.24041,1.22628,0.00927,0.68505,0.65563,0.71067,0.44259,1.13883,1.12354,0.01275,0.00165152,0.00165152,0.00165152
90,227.014,1.28744,1.32267,0.00971,0.69768,0.64901,0.72235,0.44453,1.19198,1.05649,0.01313,0.00164756,0.00164756,0.00164756
91,229.378,1.28938,1.42256,0.01022,0.70059,0.64049,0.72346,0.47391,1.09195,1.04185,0.0121,0.0016436,0.0016436,0.0016436
92,231.795,1.16832,1.20904,0.00842,0.7828,0.69757,0.77683,0.4947,1.047,0.94187,0.01161,0.00163964,0.00163964,0.00163964
93,234.325,1.26566,1.23642,0.00871,0.72564,0.69757,0.76737,0.4934,1.04362,0.93763,0.01168,0.00163568,0.00163568,0.00163568
94,236.708,1.20425,1.25185,0.00917,0.68228,0.73003,0.77654,0.48867,1.08495,1.00792,0.01186,0.00163172,0.00163172,0.00163172
95,239.088,1.36545,1.29174,0.00874,0.72232,0.69316,0.75692,0.48232,1.03801,1.08868,0.0115,0.00162776,0.00162776,0.00162776
96,241.5,1.20105,1.2371,0.00882,0.74058,0.69322,0.76198,0.48628,1.12034,0.98188,0.01299,0.0016238,0.0016238,0.0016238
97,243.909,1.19878,1.2145,0.00914,0.74016,0.66667,0.74073,0.47742,1.08635,1.06214,0.01225,0.00161984,0.00161984,0.00161984
98,246.283,1.1654,1.10647,0.00859,0.72459,0.66791,0.74969,0.48961,1.09045,1.03876,0.01314,0.00161588,0.00161588,0.00161588
99,248.65,1.23471,1.268,0.00888,0.72106,0.68476,0.7777,0.52013,1.10489,1.00132,0.01387,0.00161192,0.00161192,0.00161192
100,251.27,1.22102,1.16651,0.00929,0.75695,0.69757,0.78295,0.50574,1.08575,0.88121,0.01296,0.00160796,0.00160796,0.00160796
101,253.627,1.21981,1.22984,0.00912,0.77333,0.71082,0.80672,0.52445,1.10819,0.90084,0.01329,0.001604,0.001604,0.001604
102,256.078,1.21233,1.63361,0.00846,0.75636,0.69757,0.78342,0.50314,1.09955,1.01245,0.01295,0.00160004,0.00160004,0.00160004
