epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
42,56.771,1.07331,0.8179,1.15297,0.86172,0.74834,0.84798,0.58135,0.99885,0.79616,1.19904,0.00183764,0.00183764,0.00183764
43,58.0858,1.0708,0.78844,1.13873,0.84211,0.75276,0.84451,0.57015,0.92301,0.80178,1.18354,0.00183368,0.00183368,0.00183368
44,59.3952,1.08277,0.79272,1.14366,0.82458,0.77042,0.85132,0.57565,0.94097,0.85923,1.18071,0.00182972,0.00182972,0.00182972
45,60.8639,1.04295,0.76926,1.13431,0.80862,0.77416,0.84432,0.58196,0.9163,0.91493,1.15834,0.00182576,0.00182576,0.00182576
46,62.1631,1.06844,0.79034,1.1516,0.79187,0.76429,0.8168,0.57131,0.93402,0.91958,1.17689,0.0018218,0.0018218,0.0018218
47,63.4626,1.02678,0.74439,1.12184,0.79961,0.75497,0.82578,0.55723,0.9858,0.92569,1.21369,0.00181784,0.00181784,0.00181784
48,64.7884,1.0848,0.77423,1.15911,0.8227,0.78873,0.84635,0.58611,1.00755,0.85505,1.2502,0.00181388,0.00181388,0.00181388
49,66.1021,1.1267,0.80238,1.18909,0.78709,0.80132,0.84768,0.56507,1.00639,0.79612,1.20399,0.00180992,0.00180992,0.00180992
50,67.4103,1.02729,0.76666,1.12781,0.82957,0.76289,0.84728,0.5752,0.94357,0.8231,1.17474,0.00180596,0.00180596,0.00180596
51,68.7347,1.07888,0.76841,1.13401,0.83708,0.77483,0.85519,0.59443,0.9017,0.80072,1.12455,0.001802,0.001802,0.001802
