epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
120,179.083,1.08707,1.0826,1.24734,0.7627,0.74614,0.81429,0.5501,1.03123,1.02001,1.2538,0.00152876,0.00152876,0.00152876
121,180.574,1.08551,1.02068,1.26415,0.83065,0.73289,0.82461,0.54937,1.01836,0.95247,1.23615,0.0015248,0.0015248,0.0015248
122,182.052,1.07247,1.14923,1.25899,0.76411,0.75497,0.81413,0.53641,1.04782,1.00835,1.2643,0.00152084,0.00152084,0.00152084
123,183.495,1.09535,1.06791,1.2424,0.79235,0.7638,0.81796,0.52716,1.05884,0.97503,1.27932,0.00151688,0.00151688,0.00151688
124,184.952,1.12268,1.11652,1.29798,0.75606,0.73068,0.80005,0.54692,0.98754,0.96687,1.22042,0.00151292,0.00151292,0.00151292
125,186.402,1.06439,1.02242,1.23029,0.74029,0.76821,0.80881,0.55638,0.95946,0.97393,1.1999,0.00150896,0.00150896,0.00150896
126,187.883,1.07375,1.06773,1.23916,0.79043,0.74935,0.82328,0.56098,0.98124,0.93003,1.22423,0.001505,0.001505,0.001505
127,189.525,1.11866,1.09778,1.26428,0.82601,0.74614,0.83016,0.56596,0.98081,0.88925,1.24318,0.00150104,0.00150104,0.00150104
128,191.074,1.06802,1.03479,1.25086,0.82008,0.70419,0.81227,0.53847,1.03531,0.90833,1.24994,0.00149708,0.00149708,0.00149708
129,192.519,1.03545,0.98589,1.21887,0.79516,0.74552,0.82948,0.55256,1.01044,0.88886,1.24172,0.00149312,0.00149312,0.00149312
130,193.973,1.11214,1.04542,1.24855,0.79753,0.7478,0.81396,0.55458,1.0398,0.92763,1.24232,0.00148916,0.00148916,0.00148916
131,195.405,1.01687,0.95648,1.216,0.82421,0.75276,0.80876,0.5478,0.98738,0.98717,1.22936,0.0014852,0.0014852,0.0014852
132,196.86,1.03395,0.97841,1.21136,0.80036,0.75222,0.81742,0.54551,0.99603,0.97811,1.22328,0.00148124,0.00148124,0.00148124
133,198.31,1.08603,1.11944,1.25971,0.79881,0.75717,0.81649,0.54329,0.98118,0.93883,1.19139,0.00147728,0.00147728,0.00147728
134,199.748,0.97998,1.02363,1.19602,0.80038,0.75717,0.82734,0.55648,0.99874,0.91826,1.20182,0.00147332,0.00147332,0.00147332
135,201.187,1.08757,1.05023,1.24915,0.77346,0.73861,0.79699,0.52818,1.0063,0.92872,1.2205,0.00146936,0.00146936,0.00146936
136,202.656,1.04684,0.9953,1.20723,0.75857,0.74215,0.80585,0.55265,0.99728,0.93529,1.22446,0.0014654,0.0014654,0.0014654
137,204.085,1.01926,0.9487,1.16832,0.77723,0.70857,0.79665,0.52451,0.98608,0.91688,1.23329,0.00146144,0.00146144,0.00146144
138,205.514,1.0781,1.00679,1.24261,0.79063,0.66446,0.77173,0.5136,1.01469,0.95985,1.23354,0.00145748,0.00145748,0.00145748
139,206.977,1.06449,1.03887,1.22357,0.79003,0.72848,0.8073,0.54844,0.97955,0.93315,1.22854,0.00145352,0.00145352,0.00145352
140,208.418,1.03544,1.02991,1.22296,0.79083,0.7351,0.79864,0.52868,1.04929,0.96269,1.25145,0.00144956,0.00144956,0.00144956
141,209.881,1.00897,0.94678,1.1988,0.79603,0.72369,0.80467,0.53237,1.02284,1.04773,1.23853,0.0014456,0.0014456,0.0014456
