epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
90,181.179,1.15066,1.12402,0.00797,0.72277,0.72848,0.76813,0.5041,1.04981,0.9048,0.01201,0.00164756,0.00164756,0.00164756
91,182.895,1.17434,1.10397,0.00765,0.74002,0.68212,0.76006,0.50171,1.04319,0.97202,0.0113,0.0016436,0.0016436,0.0016436
92,184.666,1.22197,1.30368,0.00891,0.73198,0.69536,0.77008,0.51283,1.07545,0.91714,0.01226,0.00163964,0.00163964,0.00163964
93,186.496,1.0697,1.11976,0.00846,0.7114,0.73461,0.77555,0.52985,1.05484,0.89882,0.01237,0.00163568,0.00163568,0.00163568
94,188.278,1.16745,1.11203,0.00851,0.74873,0.7433,0.77808,0.50381,1.06761,0.97977,0.01202,0.00163172,0.00163172,0.00163172
95,189.997,1.09695,1.05819,0.00762,0.77531,0.67794,0.77026,0.51956,1.06649,0.90578,0.01263,0.00162776,0.00162776,0.00162776
96,191.763,1.20852,1.1217,0.00797,0.77407,0.67312,0.75481,0.47877,1.09717,0.9441,0.01286,0.0016238,0.0016238,0.0016238
97,193.453,1.11738,1.0672,0.0082,0.77247,0.6745,0.7654,0.49963,1.06123,1.0326,0.01267,0.00161984,0.00161984,0.00161984
98,195.184,1.20128,1.14723,0.00812,0.74665,0.74815,0.80047,0.51162,1.08305,0.93085,0.01227,0.00161588,0.00161588,0.00161588
99,197.066,1.14175,1.0991,0.00855,0.72506,0.69857,0.76015,0.48108,1.12381,0.98814,0.01343,0.00161192,0.00161192,0.00161192
100,198.789,1.21851,1.19625,0.00906,0.77665,0.69086,0.75159,0.48101,1.07209,0.96558,0.01265,0.00160796,0.00160796,0.00160796
101,200.471,1.13757,1.10603,0.00824,0.77784,0.71965,0.78799,0.52619,1.03287,0.88737,0.01214,0.001604,0.001604,0.001604
102,202.194,1.1619,1.09325,0.00833,0.7545,0.73951,0.78904,0.52502,1.04802,0.87896,0.01211,0.00160004,0.00160004,0.00160004
103,203.899,1.14617,1.15822,0.00816,0.76995,0.71965,0.78325,0.51657,1.08065,0.86297,0.0126,0.00159608,0.00159608,0.00159608
104,205.616,1.2362,1.1603,0.00884,0.84154,0.67995,0.81826,0.53432,1.04486,0.86228,0.01179,0.00159212,0.00159212,0.00159212
105,207.497,1.17516,1.08528,0.00823,0.81169,0.73267,0.83029,0.53618,1.08037,0.88281,0.01176,0.00158816,0.00158816,0.00158816
106,209.218,1.14663,1.07581,0.00846,0.80883,0.71302,0.82314,0.52179,1.02456,0.90007,0.01138,0.0015842,0.0015842,0.0015842
107,210.918,1.0692,1.01512,0.00796,0.7629,0.73289,0.7978,0.50389,1.0785,0.86779,0.01189,0.00158024,0.00158024,0.00158024
108,212.621,1.1453,1.09914,0.00828,0.75824,0.69978,0.77997,0.52452,0.97695,1.07486,0.01064,0.00157628,0.00157628,0.00157628
109,214.273,1.15865,1.09718,0.00784,0.8078,0.73289,0.80757,0.54125,1.01975,0.9233,0.01132,0.00157232,0.00157232,0.00157232
110,216.024,1.05809,1.0624,0.0076,0.79212,0.71965,0.81628,0.55294,1.02306,0.87413,0.01165,0.00156836,0.00156836,0.00156836
111,217.761,1.12651,1.08255,0.00812,0.75853,0.76972,0.82093,0.54122,1.07108,0.97837,0.01232,0.0015644,0.0015644,0.0015644
112,219.661,1.08787,1.00011,0.007,0.76246,0.7638,0.81734,0.55392,0.98105,0.87719,0.0111,0.00156044,0.00156044,0.00156044
113,221.357,1.15747,1.08511,0.00764,0.81388,0.71433,0.8167,0.56171,1.0133,0.8498,0.01187,0.00155648,0.00155648,0.00155648
114,223.113,1.11022,1.04208,0.00788,0.76993,0.7064,0.79189,0.53344,1.07008,0.9154,0.0121,0.00155252,0.00155252,0.00155252
115,224.811,1.13436,1.15656,0.00757,0.72878,0.7296,0.79128,0.51856,1.03614,1.04359,0.01146,0.00154856,0.00154856,0.00154856
116,226.535,1.14536,1.07919,0.00796,0.73351,0.71698,0.76672,0.50188,1.02688,0.93508,0.01135,0.0015446,0.0015446,0.0015446
117,228.205,1.19082,1.14187,0.00894,0.71792,0.71082,0.74939,0.49575,0.97402,0.94926,0.01035,0.00154064,0.00154064,0.00154064
118,230.094,1.10435,1.05888,0.00738,0.77528,0.66257,0.7546,0.49196,1.0353,0.99597,0.01149,0.00153668,0.00153668,0.00153668
119,231.804,1.18352,1.11445,0.00795,0.70416,0.74614,0.76993,0.502,1.08861,1.03888,0.01259,0.00153272,0.00153272,0.00153272
120,233.55,1.11718,1.10408,0.00774,0.74593,0.74172,0.7836,0.53561,0.96668,0.9091,0.01087,0.00152876,0.00152876,0.00152876
121,235.255,1.1437,1.15752,0.00892,0.73257,0.74834,0.78136,0.53584,0.9727,0.90392,0.01081,0.0015248,0.0015248,0.0015248
122,236.977,1.07978,1.05895,0.00788,0.77978,0.70351,0.79171,0.53599,0.99157,0.86053,0.0111,0.00152084,0.00152084,0.00152084
123,238.669,1.16192,1.09738,0.00825,0.80987,0.67704,0.80301,0.5593,0.98046,0.82566,0.01141,0.00151688,0.00151688,0.00151688
124,240.374,1.13363,1.11654,0.00803,0.8013,0.70329,0.80559,0.5614,0.94215,0.93678,0.01044,0.00151292,0.00151292,0.00151292
125,242.198,1.08375,0.98487,0.00761,0.80281,0.71523,0.82308,0.56669,0.98718,0.86171,0.01188,0.00150896,0.00150896,0.00150896
126,243.94,1.14001,1.07789,0.00708,0.78253,0.71965,0.79645,0.55216,0.98073,0.86,0.01111,0.001505,0.001505,0.001505
127,245.677,1.12473,1.00035,0.00775,0.77706,0.69757,0.76855,0.52396,1.03097,0.92365,0.01144,0.00150104,0.00150104,0.00150104
128,247.409,1.09329,1.02391,0.00748,0.76853,0.69628,0.76732,0.52428,0.9592,0.91006,0.01071,0.00149708,0.00149708,0.00149708
129,249.084,1.13867,1.08071,0.00816,0.72629,0.70878,0.78462,0.52301,1.01654,1.03608,0.01143,0.00149312,0.00149312,0.00149312
130,250.771,1.09238,1.07741,0.0081,0.76392,0.74291,0.80862,0.54733,1.0062,0.91768,0.01149,0.00148916,0.00148916,0.00148916
131,252.651,1.03782,0.93284,0.00681,0.77767,0.73951,0.81729,0.55566,0.94875,0.82462,0.01063,0.0014852,0.0014852,0.0014852
132,254.355,1.06348,0.99798,0.00812,0.78855,0.69974,0.78622,0.53761,0.95059,0.91573,0.01038,0.00148124,0.00148124,0.00148124
133,256.025,1.07504,1.01568,0.00738,0.72811,0.72122,0.76966,0.52256,0.99981,0.94685,0.01083,0.00147728,0.00147728,0.00147728
134,257.718,1.09626,0.98149,0.00799,0.8087,0.73723,0.81221,0.55737,0.9794,0.84752,0.01066,0.00147332,0.00147332,0.00147332
135,259.433,1.02458,0.97768,0.00736,0.80406,0.74393,0.82699,0.56432,0.97823,0.81474,0.0104,0.00146936,0.00146936,0.00146936
136,261.162,1.10926,1.00554,0.00742,0.7944,0.70792,0.81538,0.56629,0.94676,0.75356,0.01078,0.0014654,0.0014654,0.0014654
137,262.973,1.05385,0.99224,0.00795,0.76262,0.72627,0.78811,0.5489,0.97824,0.81592,0.01081,0.00146144,0.00146144,0.00146144
138,264.694,1.06436,0.96073,0.00782,0.72884,0.72848,0.77205,0.52977,0.95887,0.88133,0.01039,0.00145748,0.00145748,0.00145748
139,266.385,1.08001,0.94451,0.00774,0.75383,0.7436,0.79315,0.5284,0.99967,0.86415,0.01101,0.00145352,0.00145352,0.00145352
140,268.099,1.09188,0.96349,0.00785,0.75727,0.7369,0.78389,0.52581,1.02889,0.82518,0.01104,0.00144956,0.00144956,0.00144956
141,269.76,1.07142,1.01469,0.00763,0.72356,0.73068,0.79176,0.54328,0.98787,0.8264,0.01108,0.0014456,0.0014456,0.0014456
142,271.512,1.02994,0.92743,0.00723,0.76529,0.66218,0.79175,0.54451,0.97272,0.80337,0.01044,0.00144164,0.00144164,0.00144164
143,273.195,1.08768,1.0664,0.00898,0.72395,0.72627,0.7783,0.52627,1.0267,0.83732,0.01157,0.00143768,0.00143768,0.00143768
144,275.109,1.16378,1.06606,0.00851,0.71921,0.70679,0.77826,0.52972,0.95797,0.84422,0.01036,0.00143372,0.00143372,0.00143372
145,276.755,1.11231,0.99281,0.00772,0.78937,0.69493,0.79809,0.51668,1.105,0.82958,0.01245,0.00142976,0.00142976,0.00142976
146,278.458,1.17616,1.03201,0.0075,0.76592,0.7351,0.80478,0.54083,1.01218,0.80049,0.01146,0.0014258,0.0014258,0.0014258
147,280.166,1.13771,1.06042,0.00836,0.76901,0.70861,0.7816,0.53185,1.00989,0.8704,0.01158,0.00142184,0.00142184,0.00142184
